"Paper_ID","title","author","id"
"13367","Unsupervised and Transfer Learning Challenge: a Deep Learning Approach.","Aaron C. Courville|David Warde-Farley|Erick Lavoie|Grégoire Mesnil|Guillaume Desjardins|Ian J. Goodfellow|James Bergstra|Pascal Vincent|Salah Rifai|Xavier Glorot|Xavier Muller|Yann Dauphin|Yoshua Bengio","404928"
"13368","A metric learning perspective of SVM: on the relation of LMNN and SVM.","Adam Woznica|Alexandros Kalousis|Huyen Do|Jun Wang 0017","404931"
"13369","Large-Margin Classification in Banach Spaces.","Daniel Lee|Ricky Der","404934"
"13370","Evaluation of a Bayesian model-based approach in GA studies.","András Falus|Csaba Szalai|Gábor Hullám|Peter Antal","404935"
"13371","The Love-Hate Square Counting Method for Recommender Systems.","Joseph S. Kong|Justin Kessler|Kyle Teague","404937"
"13372","On Bisubmodular Maximization.","Ajit P. Singh|Andrew Guillory|Jeff Bilmes","404938"
"13373","Multiresolution Deep Belief Networks.","Abdel-rahman Mohamed|Yichuan Tang","404939"
"13374","Variational Relevance Vector Machine for Tabular Data.","Dmitry Kropotov|Dmitry Vetrov|Lior Wolf|Tal Hassner","404941"
"13375","Unsupervised Aggregation for Classification Problems with Large Numbers of Categories.","Alexandre Klementiev|Dan Roth|Ivan Titov|Kevin Small","404944"
"13376","Statistical Models for Exploring Individual Email Communication Behavior.","Christopher DuBois|Nicholas Navaroli|Padhraic Smyth","404946"
"13377","Learning Interpretations Using Sequence Classification.","Janneke van de Loo|Menno van Zaanen","404948"
"13378","Autoencoders, Unsupervised Learning, and Deep Architectures.","Pierre Baldi","404949"
"13379","Active Learning from Multiple Knowledge Sources.","Bharat Rao|Faisal Farooq|Glenn Fung|Jennifer G. Dy|Rómer Rosales|Yan Yan","404955"
"13380","Nonlinear low-dimensional regression using auxiliary coordinates.","Miguel Á. Carreira-Perpiñán|Weiran Wang","404959"
"13381","Active Learning as Non-Convex Optimization.","Andrew Guillory|Erick Chastain|Jeff Bilmes","404960"
"13382","Pairwise Measures of Causal Direction in Linear Non-Gaussian Acyclic Models.","Aapo Hyvärinen","404963"
"13383","Deep Boltzmann Machines as Feed-Forward Hierarchies.","Grégoire Montavon|Klaus-Robert Müller|Mikio L. Braun","404966"
"13384","Forward Basis Selection for Sparse Approximation over Dictionary.","Shuicheng Yan|Xiaotong Yuan","404968"
"13385","On Nonparametric Guidance for Learning Autoencoder Representations.","Hugo Larochelle|Jasper Snoek|Ryan Prescott Adams","404969"
"13386","Private Convex Optimization for Empirical Risk Minimization with Applications to High-dimensional Regression.","Abhradeep Thakurta|Adam D. Smith|Daniel Kifer","404971"
"13387","Evolving Cluster Mixed-Membership Blockmodel for Time-Evolving Networks.","Eric P. Xing|Le Song|Qirong Ho","404973"
"13388","Online Rank Aggregation.","Eiji Takimoto|Kohei Hatano|Masayuki Takeda|Shota Yasutake","404974"
"13389","Online Learning of Multiple Tasks and Their Relationships.","Avishek Saha|Hal Daumé III|Piyush Rai|Suresh Venkatasubramanian","404975"
"13390","Transductive Learning of Structural SVMs via Prior Knowledge Constraints.","Chun-Nam Yu","404978"
"13391","MCMC Methods for Bayesian Mixtures of Copulas.","Ricardo Bezerra de Andrade e Silva|Robert B. Gramacy","404980"
"13392","The Yahoo! Music Dataset and KDD-Cup '11.","Gideon Dror|Markus Weimer|Noam Koenigstein|Yehuda Koren","404982"
"13393","Sufficient Dimension Reduction via Squared-loss Mutual Information Estimation.","Masashi Sugiyama|Taiji Suzuki","404983"
"13394","The Discrete Infinite Logistic Normal Distribution for Mixed-Membership Modeling.","Chong Wang|David M. Blei|John William Paisley","404984"
"13395","Learning Multilevel Distributed Representations for High-Dimensional Sequences.","Geoffrey E. Hinton|Ilya Sutskever","404985"
"13396","Divide and Transfer: an Exploration of Segmented Transfer to Detect Wikipedia Vandalism.","Si-Chi Chin|W. Nick Street","404993"
"13397","Ranking by calibrated AdaBoost.","Balázs Kégl|György Szarvas|Róbert Busa-Fekete|Tamás Éltetö","404994"
"13398","Online Clustering with Experts.","Anna Choromanska|Claire Monteleoni","404995"
"13399","Applying Grammar Inference To Identify Generalized Patterns of Facial Expressions of Pain.","Dominik Seuß|Michael Siebers|Miriam Kunz|Stefan Lautenbacher|Ute Schmid","404999"
"13400","Robust Multi-task Regression with Grossly Corrupted Observations.","Chenlei Leng|Huan Xu","405002"
"13401","Simple ensemble methods are competitive with state-of-the-art data integration methods for gene function prediction.","Giorgio Valentini|Matteo Ré","405006"
"13402","A Boosting Algorithm for Label Covering in Multilabel Problems.","Ofer Dekel|Yonatan Amit|Yoram Singer","405007"
"13403","Using GNUsmail to Compare Data Stream Mining Methods for On-line Email Classification.","Albert Bifet|José M. Carmona-Cejudo|João Gama|Manuel Baena-García|Rafael Morales Bueno","405010"
"13404","Fast Variational Mode-Seeking.","Bo Thiesson|Jingu Kim","405012"
"13405","Cumulative Restricted Boltzmann Machines for Ordinal Matrix Data Analysis.","Dinh Q. Phung|Svetha Venkatesh|Truyen Tran","405013"
"13406","Support Vector Machines Under Adversarial Label Noise.","Battista Biggio|Blaine Nelson|Pavel Laskov","405016"
"13407","Variable Metric Stochastic Approximation Theory.","Jochen Trumpf|Nicol N. Schraudolph|Peter Sunehag|S. V. N. Vishwanathan","405017"
"13408","Tight conditions for consistent variable selection in high dimensional nonparametric regression.","Arnak S. Dalalyan|Laëtitia Comminges","405018"
"13409","Actively Learning Probabilistic Subsequential Transducers.","Claudia Eckert|Colin de la Higuera|Hasan Ibne Akram","405019"
"13410","Collaborative Filtering on a Budget.","Alexander J. Smola|Alexandros Karatzoglou|Markus Weimer","405021"
"13411","Coherent Inference on Optimal Play in Game Trees.","David H. Stern|Philipp Hennig|Thore Graepel","405022"
"13412","Space-Efficient Sampling.","Andrew McGregor|Sudipto Guha","405024"
"13413","SampleSearch: A Scheme that Searches for Consistent Samples.","Rina Dechter|Vibhav Gogate","405025"
"13414","Nonparametric Tree Graphical Models.","Arthur Gretton|Carlos Guestrin|Le Song","405029"
"13415","A Hybrid Neural Network-Latent Topic Model.","Leo Zhu|Li Wan|Rob Fergus","405031"
"13416","A Composite Likelihood View for Multi-Label Classification.","Jeff G. Schneider|Yi Zhang 0010","405032"
"13417","Multi-Stage Classifier Design.","David A. Castañon|Kirill Trapeznikov|Venkatesh Saligrama","405034"
"13418","There's a Hole in My Data Space: Piecewise Predictors for Heterogeneous Learning Problems.","Ofer Dekel|Ohad Shamir","405036"
"13419","Controlling Selection Bias in Causal Inference.","Elias Bareinboim|Judea Pearl","405037"
"13420","Discriminative Mixtures of Sparse Latent Fields for Risk Management.","Amos J. Storkey|Felix V. Agakov|Peter Orchard","405038"
"13421","A Correlation Clustering Approach to Link Classification in Signed Networks.","Claudio Gentile|Fabio Vitale|Giovanni Zappella|Nicolò Cesa-Bianchi","405039"
"13422","A Variance Minimization Criterion to Active Learning on Graphs.","Jiawei Han|Ming Ji","405040"
"13423","Differentially Private Online Learning.","Abhradeep Thakurta|Prateek Jain 0002|Pravesh Kothari","405042"
"13424","Multi-armed Bandit Problems with History.","Pannagadatta K. Shivaswamy|Thorsten Joachims","405043"
"13425","Web-Search Ranking with Initialized Gradient Boosted Regression Trees.","Ananth Mohan|Kilian Q. Weinberger|Zheng Chen","405044"
"13426","Switch-Reset Models : Exact and Approximate Inference.","Chris Bracegirdle|David Barber","405045"
"13427","Optimistic planning for Markov decision processes.","Lucian Busoniu|Rémi Munos","405046"
"13428","Why are DBNs sparse?","Shaunak Chatterjee|Stuart J. Russell","405051"
"13429","Convex Structure Learning in Log-Linear Models: Beyond Pairwise Potentials.","Kevin P. Murphy|Mark W. Schmidt","405053"
"13430","Hierarchical Beta Processes and the Indian Buffet Process.","Michael I. Jordan|Romain Thibaux","405054"
"13431","Dissimilarity in Graph-Based Semi-Supervised Classification.","Andrew B. Goldberg|Stephen J. Wright|Xiaojin Zhu","405055"
"13432","On Bayesian Upper Confidence Bounds for Bandit Problems.","Aurélien Garivier|Emilie Kaufmann|Olivier Cappé","405057"
"13433","Solving the Uncapacitated Facility Location Problem Using Message Passing Algorithms.","Brendan J. Frey|Nevena Lazic|Parham Aarabi","405062"
"13434","Sparsistency of the Edge Lasso over Graphs.","Aarti Singh|Alessandro Rinaldo|James Sharpnack","405065"
"13435","Acceleration technique for boosting classification and its application to face detection.","Hirokazu Kameyama|Jun-ichi Takeuchi|Masanori Kawakita|Ryota Izumi|Tetsuya Takamori|Yi Hu","405066"
"13436","On a Connection between Maximum Variance Unfolding, Shortest Path Problems and IsoMap.","Alexander Paprotny|Jochen Garcke","405067"
"13437","Learning Substitutable Binary Plane Graph Grammars.","Jean-Christophe Janodet|Rémi Eyraud|Tim Oates","405072"
"13438","Incorporating Prior Knowledge on Features into Learning.","Eyal Krupka|Naftali Tishby","405073"
"13439","On Partitioning Rules for Bipartite Ranking.","Nicolas Vayatis|Stéphan Clémençon","405078"
"13440","Preface.","Sham M. Kakade|Ulrike von Luxburg","405080"
"13441","Optimal Allocation Strategies for the Dark Pool Problem.","Alekh Agarwal|Max Dama|Peter L. Bartlett","405082"
"13442","Exact Recovery of Sparsely-Used Dictionaries.","Daniel A. Spielman|Huan Wang|John Wright","405084"
"13443","Convexity of Proper Composite Binary Losses.","Mark D. Reid|Robert C. Williamson","405092"
"13444","Assisting Main Task Learning by Heterogeneous Auxiliary Tasks with Applications to Skin Cancer Screening.","George Zouridakis|Ning Situ|Xiaojing Yuan","405095"
"13445","A Family of MCMC Methods on Implicitly Defined Manifolds.","Marcus A. Brubaker|Mathieu Salzmann|Raquel Urtasun","405096"
"13446","Maximum-likelihood learning of cumulative distribution functions on graphs.","Jim C. Huang|Nebojsa Jojic","405097"
"13447","Graphical Gaussian modelling of multivariate time series with latent variables.","Michael Eichler","405099"
"13448","A Strategy for Making Predictions Under Manipulation.","Ioannis Tsamardinos|Laura E. Brown","405101"
"13449","Optimal aggregation of affine estimators.","Arnak S. Dalalyan|Joseph Salmon","405106"
"13450","Sparse Causal Discovery in Multivariate Time Series.","Guido Nolte|Klaus-Robert Müller|Nicole Krämer|Stefan Haufe","405108"
"13451","Impossibility Theorems for Domain Adaptation.","Dávid Pál|Shai Ben-David|Teresa Luu|Tyler Lu","405109"
"13452","Improving Policy Gradient Estimates with Influence Information.","Alan Fern|Jervis Pinto|Martin Erwig|Tim Bauer","405110"
"13453","SVM versus Least Squares SVM.","Jieping Ye|Tao Xiong","405111"
"13454","Preface.","Marina Meila|Xiaotong Shen","405113"
"13455","Fast Mean Shift with Accurate and Stable Convergence.","Alexander G. Gray|Dongryeol Lee|James M. Rehg|Ping Wang","405117"
"13456","Online Clustering of Processes.","Azadeh Khaleghi|Daniil Ryabko|Jérémie Mary|Philippe Preux","405120"
"13457","Wilks' phenomenon and penalized likelihood-ratio test for nonparametric curve registration.","Arnak S. Dalalyan|Olivier Collier","405121"
"13458","Half Transductive Ranking.","Bing Bai|Corinna Cortes|David Grangier|Jason Weston|Mehryar Mohri|Ronan Collobert","405122"
"13459","Minimax hypothesis testing for curve registration.","Olivier Collier","405123"
"13460","Fluid Dynamics Models for Low Rank Discriminant Analysis.","Byoung-Tak Zhang|Daniel D. Lee|Yung-Kyun Noh","405124"
"13461","Discussion of ""Contextual Bandit Algorithms with Supervised Learning Guarantees"".","H. Brendan McMahan","405125"
"13462","TopicFlow Model: Unsupervised Learning of Topic-specific Influences of Hyperlinked Documents.","Christopher D. Manning|Daniel A. McFarland|Ramesh Nallapati","405126"
"13463","Inference and Learning in Networks of Queues.","Charles A. Sutton|Michael I. Jordan","405128"
"13464","A conditional game for comparing approximations.","Frederik Eaton","405131"
"13465","Application of Additive Groves Ensemble with Multiple Counts Feature Evaluation to KDD Cup'09 Small Data Set.","Daria Sorokina","405133"
"13466","Adaptive Bandits: Towards the best history-dependent strategy.","Odalric-Ambrym Maillard|Rémi Munos","405141"
"13467","Nonnegative Garrote Component Selection in Functional ANOVA models.","Ming Yuan","405142"
"13468","Preface.","Hiroshi Motoda|Huan Liu|Rudy Setiono|Zheng Zhao","405145"
"13469","Scalable Inference on Kingman's Coalescent using Pair Similarity .","Dilan Görür|Levi Boyles|Max Welling","405146"
"13470","Learning Sparse Markov Network Structure via Ensemble-of-Trees Models.","Ben Taskar|Daniel D. Lee|Shenghuo Zhu|Yuanqing Lin","405147"
"13471","Commentary on ""Near-Optimal Algorithms for Online Matrix Prediction"".","Rina Foygel","405148"
"13472","Clustering: Science or Art?","Isabelle Guyon|Robert C. Williamson|Ulrike von Luxburg","405150"
"13473","Tighter and Convex Maximum Margin Clustering.","Ivor W. Tsang|James Tin-Yau Kwok|Yu-Feng Li|Zhi-Hua Zhou","405151"
"13474","Deep Learners Benefit More from Out-of-Distribution Examples.","Arnaud Bergeron|Dumitru Erhan|François Savard|Frédéric Bastien|Guillaume Sicard|Jeremy Eustache|Moustapha Cissé|Myriam Côté|Nicolas Boulanger-Lewandowski|Razvan Pascanu|Salah Rifai|Sylvain Pannetier Lebeuf|Thomas M. Breuel|Xavier Glorot|Xavier Muller|Yoshua Bengio|Youssouf Chherawala","405152"
"13475","Learning for Larger Datasets with the Gaussian Process Latent Variable Model.","Neil D. Lawrence","405153"
"13476","Competitive Closeness Testing.","Alon Orlitsky|Ashkan Jafarpour|Hirakendu Das|Jayadev Acharya|Shengjun Pan","405154"
"13477","Multi-Manifold Semi-Supervised Learning.","Aarti Singh|Andrew B. Goldberg|Robert Nowak|Xiaojin Zhu|Zhiting Xu","405156"
"13478","Bayesian Probabilistic Models for Image Retrieval.","Joemon M. Jose|Vassilios Stathopoulos 0002","405163"
"13479","Lifted coordinate descent for learning with trace-norm regularization.","Jérôme Malick|Miroslav Dudík|Zaïd Harchaoui","405165"
"13480","Scalable Personalization of Long-Term Physiological Monitoring: Active Learning Methodologies for Epileptic Seizure Onset Detection.","Guha Balakrishnan|Zeeshan Syed","405167"
"13481","Kernel Learning by Unconstrained Optimization.","Cristian Sminchisescu|Fuxin Li|Jue Wang|Yu-Hong Dai|Yun-Shan Fu","405171"
"13482","Learning Policy Improvements with Path Integrals.","Evangelos Theodorou|Jonas Buchli|Stefan Schaal","405172"
"13483","More Is Better: Large Scale Partially-supervised Sentiment Classication.","Koby Crammer|Shie Mannor|Yoav Haimovitch","405173"
"13484","Feature Selection, Association Rules Network and Theory Building.","Sanjay Chawla","405181"
"13485","A Subgroup Discovery Approach for Relating Chemical Structure and Phenotype Data in Chemical Genomics.","Ales Erjavec|Blaz Zupan|Crtomir Gorup|Lan Umek|Mojca Mattiazzi|Petra Kaferle|Tomaz Curk|Uros Petrovic","405182"
"13486","Recovering Networks from Distance Data.","Alexander Böhm 0003|Karin J. Metzner|Sandhya Prabhakaran|Volker Roth","405183"
"13487","Online Optimization with Gradual Variations.","Chao-Kai Chiang|Chi-Jen Lu|Chia-Jung Lee|Mehrdad Mahdavi|Rong Jin|Shenghuo Zhu|Tianbao Yang","405186"
"13488","Exploiting Probabilistic Independence for Permutations.","Carlos Guestrin|Jonathan Huang|Leonidas J. Guibas|Xiaoye Jiang","405189"
"13489","Sampling Techniques for the Nystrom Method.","Ameet Talwalkar|Mehryar Mohri|Sanjiv Kumar","405195"
"13490","Dirichlet Process Mixtures of Generalized Linear Models.","David M. Blei|Lauren Hannah|Warren B. Powell","405197"
"13491","Memory-Effcient Orthogonal Least Squares Kernel Density Estimation using Enhanced Empirical Cumulative Distribution Functions.","Andreas Wendemuth|Edin Andelic|Marcel Katz|Martin Schafföner|Sven E. Krüger","405199"
"13492","Inference of Sparse Networks with Unobserved Variables. Application to Gene Regulatory Networks.","Nikolai Slavov","405202"
"13493","Efficient Distributed Linear Classification Algorithms via the Alternating Direction Method of Multipliers.","Caoxie Zhang|Honglak Lee|Kang G. Shin","405203"
"13494","Relational Topic Models for Document Networks.","David M. Blei|Jonathan Chang","405205"
"13495","A General Linear Non-Gaussian State-Space Model.","Aapo Hyvärinen|Kun Zhang","405208"
