Paper_ID,title,author,id,corresponding_author,Author_ID,abstract
14684,"Resumptions, Weak Bisimilarity and Big-Step Semantics for While with Interactive I/O: An Exercise in Mixed Induction-Coinduction",Keiko Nakata|Tarmo Uustalu,666954,Keiko Nakata,32388,This paper presents...
14685,Experience in using a typed functional language for the development of a security application.,Christèle Faure|Damien Doligez|Manuel Maarek|Thérèse Hardin,666976,Christèle Faure,32855,The research aims to explore...
14686,Bisimilarity and refinement for hybrid(ised) logics,Alexandre Madeira|Luís Soares Barbosa|Manuel A. Martins,667074,Alexandre Madeira,32859,This paper is about...
14687,Two-Way Finite Automata: Old and Recent Results,Giovanni Pighizzini,667090,Giovanni Pighizzini,32862,The paper highlights...
14688,Distributed Real-Time Emulation of Formally-Defined Patterns for Safe Medical Device Control,José Meseguer|Mu Sun,667222,José Meseguer,31768,The research aims to explore...
14689,PORGY: Strategy-Driven Interactive Transformation of Graphs,Bruno Pinaud|Guy Melançon|Hélène Kirchner|Maribel Fernández|Oana Andrei|Olivier Namet,667259,Bruno Pinaud,32713,The paper examines...
14690,Spinal Test Suites for Software Product Lines.,Harsh Beohar|Mohammad Reza Mousavi,667320,Harsh Beohar,32866,The paper highlights...
14691,Saying Hello World with VIATRA2 - A Solution to the TTC 2011 Instructive Case,Gábor Bergmann|Zoltán Ujhelyi|Ábel Hegedüs,667398,Gábor Bergmann,32867,The paper examines...
14692,Interactive Learning Based Realizability and 1-Backtracking Games,Federico Aschieri,667399,Federico Aschieri,32504,The paper highlights...
14693,Typed lambda-terms in categorical attributed graph transformation,Bertrand Boisvert|Louis Féraud|Sergei Soloviev,667488,Bertrand Boisvert,32870,The study analyzes...
14694,Circular words and applications,Benoît Rittaud|Laurent Vivier,667576,Benoît Rittaud,32873,The paper highlights...
14695,Characterizing Polynomial Time Computability of Rational and Real Functions,Walid Gomaa,667655,Walid Gomaa,32875,The research introduces...
14696,Combinatorial Abstractions of Dynamical Systems.,Rafael Wisniewski,667910,Rafael Wisniewski,32429,The paper compares...
14697,The Semantics of Graph Programs,Detlef Plump|Sandra Steinert,668073,Detlef Plump,32876,The study illustrates...
14698,Intrinsic universality and the computational power of self-assembly.,Damien Woods,668125,Damien Woods,32132,The paper highlights...
14699,"Formal Verification, Engineering and Business Value",Ralf Huuck,668135,Ralf Huuck,32878,The research evaluates...
14700,Graph Subsumption in Abstract State Space Exploration,Arend Rensink|Eduardo Zambon,668222,Arend Rensink,32543,This paper is about...
14701,A DSEL for Studying and Explaining Causation,Eric Walkingshaw|Martin Erwig,668236,Eric Walkingshaw,32879,This paper addresses...
14702,Enhancing Unsatisfiable Cores for LTL with Information on Temporal Relevance.,Viktor Schuppan,668406,Viktor Schuppan,32880,This paper is about...
14703,Towards a Unifying View of QoS-Enhanced Web Service Description and Discovery Approaches,Dessislava Petrova-Antonova|Sylvia Ilieva,668450,Dessislava Petrova-Antonova,32881,The paper compares...
14704,Learn with SAT to Minimize Büchi Automata,Martin Hofmann 0001|Stephan Barth,668521,Martin Hofmann 0001,32883,This paper addresses...
14705,"Information theory: Sources, Dirichlet series, and realistic analyses of data structures",Brigitte Vallée|Mathieu Roux,668533,Brigitte Vallée,32885,The research aims to explore...
14706,Distributed Branching Bisimulation Minimization by Inductive Signatures,Jaco van de Pol|Stefan Blom,668575,Jaco van de Pol,32787,The paper compares...
14707,"$k$-Position, Follow, Equation and $k$-C-Continuation Tree Automata Constructions.",Djelloul Ziadi|Ludovic Mignot|Nadia Ouali Sebti,668595,Djelloul Ziadi,32888,This paper presents...
14708,"Descriptional Complexity of the Languages KaL: Automata, Monoids and Varieties",Libor Polák|Ondrej Klíma,668609,Libor Polák,32891,The paper discusses...
14709,Scalable Minimization Algorithm for Partial Bisimulation,Jasen Markovski,668628,Jasen Markovski,32893,The research aims to explore...
14710,A Survey on Product Operators in Abstract Interpretation.,Agostino Cortesi|Giulia Costantini|Pietro Ferrara,668639,Agostino Cortesi,32894,The research aims to explore...
14711,Browser-based Analysis of Web Framework Applications,Benjamin Kersten|Michael Goedicke,668714,Benjamin Kersten,32897,The paper discusses...
14712,Choreographies and Behavioural Contracts on the Way to Dynamic Updates.,Gianluigi Zavattaro|Mario Bravetti,668727,Gianluigi Zavattaro,32899,The paper highlights...
14713,Correct-by-design Control Synthesis for Multilevel Converters using State Space Decomposition.,Bertrand Revol|Denis Labrousse|Gilles Feld|Laurent Fribourg|Romain Soulat,668728,Bertrand Revol,32901,The paper compares...
14714,"Graph Creation, Visualisation and Transformation",Maribel Fernández|Olivier Namet,668730,Maribel Fernández,32008,The research introduces...
14715,The HIVE Tool for Informed Swarm State Space Exploration,Anton Wijs,668794,Anton Wijs,32905,The paper compares...
14716,Ciliate Gene Unscrambling with Fewer Templates,Afroza Rahman|Lila Kari,668919,Afroza Rahman,32906,The study illustrates...
14717,Formal Verification of Medina's Sequence of Polynomials for Approximating Arctangent.,John R. Cowles|Ruben Gamboa,668923,John R. Cowles,32075,This paper presents...
14718,"In my Wish List, an Automated Tool for Fail-Secure Design Analysis: an Alloy-Based Feasibility Draft.",Gurvan Le Guernic,668927,Gurvan Le Guernic,32907,The research reveals...
14719,Solving Linux Upgradeability Problems Using Boolean Optimization,Daniel Le Berre|Inês Lynce|Josep Argelich|João P. Marques Silva|Pascal Rapicault,668943,Daniel Le Berre,32908,The research evaluates...
14720,"Zielonka's Recursive Algorithm: dull, weak and solitaire games and tighter bounds.",Maciej Gazda|Tim A. C. Willemse,668959,Maciej Gazda,32155,The research aims to explore...
14721,Components Interoperability through Mediating Connector Patterns,Paola Inverardi|Romina Spalazzese,669062,Paola Inverardi,32913,The study analyzes...
14722,A model-driven approach to broaden the detection of software performance antipatterns at runtime.,Antinisca Di Marco|Catia Trubiani,669241,Antinisca Di Marco,32915,This paper is about...
14723,Approximating Weak Bisimilarity of Basic Parallel Processes,Patrick Totzke|Piotr Hofman,669295,Patrick Totzke,32917,The research reveals...
14724,The untyped stack calculus and Bohm's theorem,Alberto Carraro,669360,Alberto Carraro,32459,This paper is about...
14725,Causality and the Semantics of Provenance,James Cheney,669374,James Cheney,32918,The study proposes...
14726,Embedding Session Types in HML.,Laura Bocchi|Romain Demangeon,669385,Laura Bocchi,31953,The research evaluates...
14727,CTGEN - a Unit Test Generator for C,Jan Peleska|Tatiana Mangels,669537,Jan Peleska,32920,The study illustrates...
14728,Foundations of Total Functional Data-Flow Programming.,Baltasar Trancón y Widemann|Markus Lepper,669563,Baltasar Trancón y Widemann,32532,The paper examines...
14729,Performing Implicit Induction Reasoning with Certifying Proof Environments.,Amira Henaien|Sorin Stratulat,669570,Amira Henaien,32922,This paper presents...
14730,Abstract structure of unitary oracles for quantum algorithms.,Jamie Vicary|W. J. Zeng,669584,Jamie Vicary,32644,The research evaluates...
14731,Application of Ontologies in Identifying Requirements Patterns in Use Cases.,Antonio Nestor Ribeiro|José Creissac Campos|Rui Couto,669598,Antonio Nestor Ribeiro,32925,The research reveals...
14732,Two-Domain DNA Strand Displacement,Luca Cardelli,669605,Luca Cardelli,32928,The research introduces...
14733,Open Graphs and Computational Reasoning,Aleks Kissinger|Lucas Dixon|Ross Duncan,669608,Aleks Kissinger,32627,The research evaluates...
14734,Actions and Events in Concurrent Systems Design.,T. S. E. Maibaum|Valentin Cassano,669609,T. S. E. Maibaum,32790,The study proposes...
14735,Transition Complexity of Incomplete DFAs,Kai Salomaa|Sheng Yu|Yuan Gao,669732,Kai Salomaa,32106,This paper presents...
14736,A Tighter Bound for the Determinization of Visibly Pushdown Automata,Nguyen Van Tang,669819,Nguyen Van Tang,32932,This study investigates...
14737,A History of BlockingQueues,Marieke Huisman|Marina Zaharieva-Stojanovski|Stefan Blom,669913,Marieke Huisman,32599,The paper compares...
14738,Property-based Code Slicing for Efficient Verification of OSEK/VDX Operating Systems,Mingyu Park|Taejoon Byun|Yunja Choi,669924,Mingyu Park,32934,The research reveals...
14739,Model Checking in Bits and Pieces.,Kedar S. Namjoshi,670052,Kedar S. Namjoshi,32937,The paper examines...
14740,A Formal Comparison of Approaches to Datatype-Generic Programming,Andres Löh|José Pedro Magalhães,670130,Andres Löh,32938,The paper highlights...
14741,Dynamical generalizations of the Lagrange spectrum,Sébastien Ferenczi,670162,Sébastien Ferenczi,32940,This study investigates...
14742,On the Automation of Encoding Processes in the Quantum IO Monad,James Barratt,670192,James Barratt,32941,The research reveals...
14743,Static Analysis of Lockless Microcontroller C Programs,Eva Beckschulze|Sebastian Biallas|Stefan Kowalewski,670251,Eva Beckschulze,32942,This study investigates...
14744,Refinement by interpretation in π-institutions,Alexandre Madeira|César Jesus Rodrigues|Luís Soares Barbosa|Manuel A. Martins,670277,Alexandre Madeira,32859,The paper highlights...
14745,Deterministic Timed Finite State Machines: Equivalence Checking and Expressive Power.,Davide Bresolin|Khaled El-Fakih|Nina Yevtushenko|Tiziano Villa,670282,Davide Bresolin,31796,The study analyzes...
14746,"Convex polyhedral abstractions, specialisation and property-based predicate splitting in Horn clause verification.",Bishoksan Kafle|John P. Gallagher,670286,Bishoksan Kafle,32949,The research evaluates...
14747,A new graphical calculus of proofs,Ian Mackie|Maribel Fernández|Sandra Alves,670310,Ian Mackie,32241,The study illustrates...
14748,Quantitative Fairness Games,Alessandro Bianco|Aniello Murano|Fabio Mogavero|Marco Faella,670337,Alessandro Bianco,32952,This paper demonstrates...
14749,MiniAgda: Integrating Sized and Dependent Types,Andreas Abel 0001,670343,Andreas Abel 0001,32152,The study analyzes...
14750,Phase Space Invertible Asynchronous Cellular Automata,Simon Wacker|Thomas Worsch,670407,Simon Wacker,32956,The research reveals...
14751,Building-Blocks for Performance Oriented DSLs,Arvind K. Sujeeth|Hassan Chafi|HyoukJoong Lee|Kevin J. Brown|Kunle Olukotun|Martin Odersky|Tiark Rompf,670622,Arvind K. Sujeeth,32958,The study proposes...
14752,Session Types = Intersection Types + Union Types,Luca Padovani,670635,Luca Padovani,31879,This paper presents...
14753,Semantics of a Typed Algebraic Lambda-Calculus,Benoît Valiron,670718,Benoît Valiron,32965,This paper demonstrates...
14754,Proof-graphs for Minimal Implicational Logic.,Edward Hermann Haeusler|Lew Gordeev|Marcela Quispe-Cruz,670867,Edward Hermann Haeusler,32966,The paper compares...
14755,Regular Expression Matching and Operational Semantics,Asiri Rathnayake|Hayo Thielecke,670897,Asiri Rathnayake,32969,The paper discusses...
14756,Optimal Time-Abstract Schedulers for CTMDPs and Markov Games,Markus N. Rabe|Sven Schewe,670922,Markus N. Rabe,32971,The study analyzes...
14757,Untangling Typechecking of Intersections and Unions,Joshua Dunfield,671196,Joshua Dunfield,32972,This study investigates...
14758,Landauer's principle in the quantum domain,Eric Lutz|Janet Anders|Saroosh Shabbir|Stefanie Hilt,671397,Eric Lutz,32973,The paper highlights...
14759,Practical Distributed Control Synthesis,Doron Peled|Sven Schewe,671412,Doron Peled,32795,The paper examines...
14760,Quantum Turing automata.,Miklós Bartha,671414,Miklós Bartha,32977,The paper compares...
14761,Deterministic Automata for Unordered Trees.,Adrien Boiret|Joachim Niehren|Ralf Treinen|Vincent Hugot,671421,Adrien Boiret,32978,This study investigates...
14762,A Cryptographic Moving-Knife Cake-Cutting Protocol,Tatsuaki Okamoto|Yoshifumi Manabe,671455,Tatsuaki Okamoto,32982,The research aims to explore...
14763,From Lock Freedom to Progress Using Session Types.,Luca Padovani,671507,Luca Padovani,31879,This paper demonstrates...
14764,Predictive Software Measures based on Z Specifications - A Case Study,Abdollah Tabareh|Andreas Bollin,671523,Abdollah Tabareh,32984,The paper highlights...
14765,Prototyping the Semantics of a DSL using ASF+SDF: Link to Formal Verification of DSL Models,Luc Engelen|Mark van den Brand|Suzana Andova,671524,Luc Engelen,32986,The research evaluates...
14766,A non-local method for robustness analysis of floating point programs,Catuscia Palamidessi|Dale Miller|Ivan Gazeau,671595,Catuscia Palamidessi,32018,This paper presents...
14767,Proof nets and the call-by-value lambda-calculus,Beniamino Accattoli,671622,Beniamino Accattoli,32990,This paper is about...
14768,Algorithm and proof as Ω-invariance and transfer: A new model of computation in nonstandard analysis.,Sam Sanders,671766,Sam Sanders,32991,The study analyzes...
14769,A Case for Dynamic Reverse-code Generation to Debug Non-deterministic Programs.,Jooyong Yi,671773,Jooyong Yi,32992,This paper is about...
14770,Handling Conflicts in Depth-First Search for LTL Tableau to Debug Compliance Based Languages,François Hantry|Mohand-Said Hacid,671853,François Hantry,32993,The study analyzes...
14771,"Satisfaction, Restriction and Amalgamation of Constraints in the Framework of M-Adhesive Categories",Frank Hermann 0001|Hanna Schölzel|Hartmut Ehrig|Karsten Gabriel|Maria Maximova,671933,Frank Hermann 0001,32995,This study investigates...
14772,HyLTL: a temporal logic for model checking hybrid systems.,Davide Bresolin,671994,Davide Bresolin,31796,The research aims to explore...
14773,Complexity of Grammar Induction for Quantum Types.,Antonin Delpeuch,672082,Antonin Delpeuch,33000,The study analyzes...
14774,Character Strings and Gödel's Incompleteness Proof.,Antti Valmari,672218,Antti Valmari,33001,The study analyzes...
14775,Metric-Aware Secure Service Orchestration,Artsiom Yautsiukhin|Fabio Martinelli|Gabriele Costa,672228,Artsiom Yautsiukhin,33002,The study proposes...
14776,Resource-Bound Quantification for Graph Transformation,Paolo Torrini|Reiko Heckel,672260,Paolo Torrini,33005,This paper addresses...
14777,Causality in the Semantics of Esterel: Revisited,Mohammad Reza Mousavi,672544,Mohammad Reza Mousavi,32064,The paper examines...
14778,Synthesis of Parametric Programs using Genetic Programming and Model Checking.,Doron Peled|Gal Katz,672545,Doron Peled,32795,The research evaluates...
14779,Investigating modularity in the analysis of process algebra models of biochemical systems,Federica Ciocchetta|Jane Hillston|Maria Luisa Guerriero,672662,Federica Ciocchetta,31998,The study illustrates...
14780,GSOS for non-deterministic processes with quantitative aspects.,Marco Peressotti|Marino Miculan,672792,Marco Peressotti,33007,This paper addresses...
14781,Induction by Coinduction and Control Operators in Call-by-Name.,Daisuke Kimura|Yoshihiko Kakutani,672805,Daisuke Kimura,33009,The research evaluates...
14782,Reducing Validity in Epistemic ATL to Validity in Epistemic CTL,Dimitar P. Guelev,672836,Dimitar P. Guelev,32518,The research introduces...
